,author,text,endings,rhyme_scheme_tts,rhyme_prob
802,GPT3_deutsch_davinci_3_04.txt,"['der wind weht durch die bäume', 'er streichelt meine wange sanft', 'ich schließe meine augen und träume', 'was kann es schöneres geben als den wald', 'es ist so friedlich hier draußen', 'die natur erfüllt mich mit freude', 'die vögel zwitschern ihr lied im chor aus', 'es wirkt wie ein zauber in mir drinne', 'und obwohl der tag schnell vergeht', 'bleib doch noch einen moment bei mir stehen', 'die sonnenstrahlen tauchen alles in gold ein', 'es ist schön hier draußen allein']","['bäume', 'sanft', 'träume', 'wald', 'draußen', 'freude', 'aus', 'drinne', 'vergeht', 'stehen', 'ein', 'allein']","['a', 'b', 'a', 'c', 'd', 'a', 'e', 'a', 'f', 'd', 'g', 'g']",0.5833333333333334
803,GPT3_deutsch_davinci_3_04.txt,"['der herbst ist da die blätter fallen', 'die sonne geht schon bald unter', 'das laub wird rot und gold gefärbt', 'es liegt auf dem boden wie ein muster', 'der wind weht kalt und es ist still', 'nur das rauschen der bäume zu hören', 'es gibt so viel schönheit in der natur zu sehen', 'es erfüllt mein herz mit freude']","['fallen', 'unter', 'gefärbt', 'muster', 'still', 'hören', 'sehen', 'freude']","['a', 'b', 'c', 'b', 'd', 'a', 'a', 'e']",0.625
804,GPT3_deutsch_davinci_3_04.txt,"['kleiner vogel flieg hoch hinaus', 'in die weite welt und schau nach draußen', 'fliege über berge und täler meere und flüsse', 'erkunde die wunder der natur', 'lass dich vom wind tragen durch den tag', 'und erfreue uns mit deinem gesang', 'schwing dich in den himmel auf zum licht', 'und sei ein zeichen für freiheit und mut', 'fliege über grenzen ohne rast zu machen', 'erforsche unbekanntes land ohne furcht vor dem unbekannten', 'sei ein symbol für hoffnung im herzen jedes menschen']","['hinaus', 'draußen', 'flüsse', 'natur', 'tag', 'gesang', 'licht', 'mut', 'machen', 'unbekannten', 'menschen']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'b', 'i', 'i']",0.8181818181818182
805,GPT3_deutsch_davinci_3_04.txt,"['das meer ist tief und weit', 'es schlägt an den strand', 'als wolle es uns sagen', 'komm zu mir ans uferrand', 'der wind singt sein lied', 'das wasser glitzert hell', 'es lockt uns mit seiner kraft', 'wir können nicht widersteh n', 'wir lassen uns treiben auf der flut', 'lassen die seele baumeln in der glut', 'es ist ein tag voller freude und glück', 'denn das meer hält für jeden etwas bereit']","['weit', 'strand', 'sagen', 'uferrand', 'lied', 'hell', 'kraft', 'n', 'flut', 'glut', 'glück', 'bereit']","['a', 'b', 'c', 'b', 'd', 'e', 'f', 'g', 'h', 'h', 'i', 'a']",0.75
806,GPT3_deutsch_davinci_3_04.txt,"['langsam schweben die wolken', 'durch den himmel weit und breit', 'die sonne scheint so hell', 'und erwärmt mein gesicht', 'ich schließe die augen zu', 'wie ein vogel in der luft', 'meine seele fliegt hoch hinaus', 'in eine welt voller glück und freude', 'es ist wunderbar hier oben zu sein', 'ich fühle mich lebendig und frei', 'die welt unter mir liegt still da unten', 'und alles sieht aus wie ein traumland', 'meine gedanken sind klar und rein', 'es gibt keinen platz für sorgen oder schmerz']","['wolken', 'breit', 'hell', 'gesicht', 'zu', 'luft', 'hinaus', 'freude', 'sein', 'frei', 'unten', 'traumland', 'rein', 'schmerz']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'c', 'h', 'b', 'a', 'i', 'h', 'g']",0.6428571428571429
807,GPT3_deutsch_davinci_3_04.txt,"['es ist die zeit in der ich mich erhebe', 'der tag beginnt und meine seele befreit', 'ich schaue hinauf zu den sternen am himmel', 'die nacht ist vorüber und das licht wird hell', 'ein neuer tag hat begonnen für mich', 'das leben wartet mit seinen freuden auf mich', 'ich bin bereit für alles was kommen mag', 'und lasse jeden gedanken frei fliegen wie ein vogel im winde weg', 'meine träume sind meine welt und mein ziel ist es sie zu verwirklichen', 'ich folge ihnen ohne angst oder furcht in die unendlichkeit des universums hinauszugehen', 'lass uns gemeinsam unser schicksal annehmen', 'hand in hand gehen wir schritt für schritt dem glück entgegen']","['erhebe', 'befreit', 'himmel', 'hell', 'mich', 'mich', 'mag', 'weg', 'verwirklichen', 'hinauszugehen', 'annehmen', 'entgegen']","['a', 'b', 'a', 'a', 'c', 'c', 'd', 'e', 'f', 'f', 'f', 'f']",0.5
808,GPT3_deutsch_davinci_3_04.txt,"['ein tag voller sonnenschein', 'es ist einfach wunderbar', 'das licht erhellt meine seele', 'die welt sieht schön aus hier', 'die vögel singen ihr lied', 'der wind weht durch die bäume', 'ich fühle mich so lebendig und frei', 'als ob nichts kann mich stören', 'der himmel ist blau und klar', 'die wolken ziehen vorbei', 'es gibt keinen besseren ort als hier an diesem tag zu sein']","['sonnenschein', 'wunderbar', 'seele', 'hier', 'lied', 'bäume', 'frei', 'stören', 'klar', 'vorbei', 'sein']","['a', 'b', 'c', 'd', 'e', 'c', 'f', 'g', 'b', 'f', 'a']",0.6363636363636364
809,GPT3_deutsch_davinci_3_04.txt,"['das leben ist ein geschenk', 'dass uns die welt gewährt', 'es kann voller freude sein', 'oder auch von trauer schwer', 'doch man sollte nie vergessen', 'es gibt immer hoffnung und licht', 'der weg ist oft beschwerlich', 'doch wir müssen ihn gehen', 'kämpfen für das was wir lieben', 'und niemals aufgeben', 'leben heißt sich stets zu bewegen', 'sehnsuchtsorte zu erreichen', 'neues entdecken und erleben', 'auf dem weg des glücks stehen bleiben']","['geschenk', 'gewährt', 'sein', 'schwer', 'vergessen', 'licht', 'beschwerlich', 'gehen', 'lieben', 'aufgeben', 'bewegen', 'erreichen', 'erleben', 'bleiben']","['a', 'b', 'c', 'b', 'd', 'e', 'e', 'd', 'f', 'g', 'd', 'd', 'g', 'f']",0.5
810,GPT3_deutsch_davinci_3_04.txt,"['ein vogel der fliegt in den himmel hoch', 'er hat flügel die er im wind schwingt', 'seine freiheit ist groß und unbegrenzt', 'doch auch einsam ist sein singen', 'er sieht die welt von oben an', 'während er durch wolken schwebend tanzt', 'das leben betrachtet er mit stillem blick', 'und wird niemals müde vom flug', 'der tag vergeht und es wird nacht', 'er kehrte zurück in sein nest geschwind', 'seine stimme singend für alle bereit', 'der vogel lebt nun weiterhin frei']","['hoch', 'schwingt', 'unbegrenzt', 'singen', 'an', 'tanzt', 'blick', 'flug', 'nacht', 'geschwind', 'bereit', 'frei']","['a', 'b', 'c', 'b', 'd', 'c', 'e', 'f', 'g', 'b', 'h', 'h']",0.6666666666666666
811,GPT3_deutsch_davinci_3_04.txt,"['der tag ist frisch und neu', 'die sonne scheint hell und klar', 'ich schaue hinaus in die welt', 'es ist ein wunderschöner tag', 'meine gedanken sind bei dir', 'du bist mein größter schatz', 'und obwohl wir uns nicht sehen können', 'bist du doch immer bei mir', 'wenn die nacht hereinbricht dunkel und still', 'so denke an dich mit liebe gefüllt', 'und weiß das morgen der neue tag erwacht', 'und alles was war vergessen macht']","['neu', 'klar', 'welt', 'tag', 'dir', 'schatz', 'können', 'mir', 'still', 'gefüllt', 'erwacht', 'macht']","['a', 'b', 'c', 'b', 'd', 'b', 'e', 'd', 'c', 'c', 'f', 'f']",0.5
812,GPT3_deutsch_davinci_3_04.txt,"['der tag ist schon wieder vorbei', 'die nacht hat sich über uns gelegt', 'wir liegen still und sehen zu', 'wie die sterne am himmel stehn', 'unser atem ist so leise und klar', 'das gefühl von einsamkeit erfährst du hier', 'die stille der nacht umgibt uns dann', 'als würde sie niemals enden', 'doch jeder tag bringt neue hoffnung hervor', 'ein neuer anfang ohne sorgen mehr']","['vorbei', 'gelegt', 'zu', 'stehn', 'klar', 'hier', 'dann', 'enden', 'hervor', 'mehr']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'i', 'f']",0.9
813,GPT3_deutsch_davinci_3_04.txt,"['der tag ist schön die sonne scheint', 'die welt erwacht und alles glänzt', 'das licht der sonne wird uns leiten', 'und jeden tag vor glück bereiten', 'es gibt so viel zu sehn und hören', 'wir laufen durch den wald und staunen', 'die vögel singen ihr fröhliches lied', 'und wir sind froh dass es uns gefällt', 'doch auch in der nacht kann man freude finden', 'denn die sterne strahlen heller schein', 'die dunkelheit verbergend alle sorg n', 'erfüllend unser herz mit warmem sehn']","['scheint', 'glänzt', 'leiten', 'bereiten', 'hören', 'staunen', 'lied', 'gefällt', 'finden', 'schein', 'n', 'sehn']","['a', 'b', 'c', 'c', 'c', 'c', 'd', 'b', 'c', 'a', 'b', 'b']",0.3333333333333333
814,GPT3_deutsch_davinci_3_04.txt,"['der herbst ist da die blätter sind rot', 'die bäume schauen so müde und still', 'es ist eine zeit der erinnerungen', 'an all das was war und was noch sein wird', 'die sonne lacht nicht mehr so warm herab', 'und auch die natur hat sich verabschiedet', 'doch in der stille liegt eine magie verborgen', 'denn jeder tag bringt neue hoffnung mit sich', 'der wind trägt uns worte des trostes zu', 'sei stark und tapfer raunt er leise vorbei', 'und obwohl es kalt geworden ist im lande', 'können wir doch hoffnungsvoll in den tag blicken']","['rot', 'still', 'erinnerungen', 'wird', 'herab', 'verabschiedet', 'verborgen', 'sich', 'zu', 'vorbei', 'lande', 'blicken']","['a', 'b', 'c', 'd', 'e', 'f', 'c', 'g', 'h', 'i', 'j', 'c']",0.8333333333333334
815,GPT3_deutsch_davinci_3_04.txt,"['der himmel ist weit und blau', 'der tag ist schön und neu', 'die sonne lacht uns an', 'die welt erstrahlt in glanz', 'wir gehen durch die straßen', 'und sehn die blumen blüh n', 'das leben hat so viel zu bieten', 'doch manche dinge bleiben unerreicht', 'doch wenn du nur dein herz öffnest für den tag', 'kann dir jeder traum gelingen mag', 'so genieße den augenblick mit freude und lust', 'es gibt keinen grund zur sorge oder frust']","['blau', 'neu', 'an', 'glanz', 'straßen', 'n', 'bieten', 'unerreicht', 'tag', 'mag', 'lust', 'frust']","['a', 'b', 'c', 'd', 'e', 'c', 'e', 'f', 'g', 'g', 'h', 'h']",0.6666666666666666
816,GPT3_deutsch_davinci_3_04.txt,"['der frühling ist da die blumen blühn', 'voller freude und glück erfüllen sie uns', 'die sonne scheint hell der himmel ist blau', 'es fängt an zu grünen und alles tut gut', 'das gras wird größer die bäume erblühn', 'sie bringen uns licht und neues leben', 'die welt wird bunt mit viel farbe geflutet', 'und es duftet nach frischem gras so schön', 'alles beginnt nun zu erwachen aus dem winterschlaf', 'die natur zeigt ihr schönstes gewand daraufhin', 'es gibt keinen grund mehr traurig zu sein', 'der frühling hat einzug gehalten in unsere herzen']","['blühn', 'uns', 'blau', 'gut', 'erblühn', 'leben', 'geflutet', 'schön', 'winterschlaf', 'daraufhin', 'sein', 'herzen']","['a', 'b', 'c', 'd', 'a', 'e', 'f', 'a', 'g', 'h', 'h', 'e']",0.6666666666666666
817,GPT3_deutsch_davinci_3_04.txt,"['die sonne scheint der tag ist schön', 'das leben ist voller freude und wonnen', 'der wind weht sanft durch die bäume', 'es gibt so viel zu sehen und zu erleben', 'die vögel singen ihr lied', 'ein lied von liebe und freiheit', 'und wir tanzen im takte des rhythmus', 'der uns in eine andere welt hineinführt', 'doch auch in dunklen tagen kann man hoffnung finden', 'denn es gibt immer etwas gutes in jedem tag', 'und wenn du nach oben schaust ins licht der sterne', 'kannst du die schönheit dieser welt erkennen']","['schön', 'wonnen', 'bäume', 'erleben', 'lied', 'freiheit', 'rhythmus', 'hineinführt', 'finden', 'tag', 'sterne', 'erkennen']","['a', 'b', 'c', 'b', 'd', 'e', 'f', 'g', 'b', 'h', 'c', 'b']",0.6666666666666666
818,GPT3_deutsch_davinci_3_04.txt,"['ich schaue in den himmel', 'so weit und blau', 'die welt ist so schön', 'ich kann es kaum glauben', 'es gibt so viel zu sehen', 'die wolken sind wie ein traum', 'die sonne strahlt heller als je zuvor', 'und die vögel singen ihr lied im chor', 'der tag ist voller magie und glückseligkeit', 'ich bin dankbar für dieses geschenk der natur an mich']","['himmel', 'blau', 'schön', 'glauben', 'sehen', 'traum', 'zuvor', 'chor', 'glückseligkeit', 'mich']","['a', 'b', 'c', 'd', 'd', 'b', 'e', 'e', 'f', 'g']",0.7
819,GPT3_deutsch_davinci_3_04.txt,"['ich bin der wind der durch die bäume weht', 'der über wiesen und felder streift', 'mein atem ist kühl und meine stimme leise', 'doch wenn ich singe erwacht die natur zum leben', 'ich bringe den frühling in jedes tal und jede höhle', 'die blumen blühen auf unter meinem hauch', 'die vögel singen ihr lied in den baumkronen', 'es ist ein fest für alle sinne', 'ich trage regentropfen an wilder küste entlang', 'meine wellen schlagen gegen felsen an landesgrenzen an', 'der ozean atmet tief bei meiner berührung', 'die sonne lässt mich nie los']","['weht', 'streift', 'leise', 'leben', 'höhle', 'hauch', 'baumkronen', 'sinne', 'entlang', 'an', 'berührung', 'los']","['a', 'b', 'c', 'd', 'c', 'e', 'd', 'c', 'f', 'g', 'f', 'h']",0.6666666666666666
820,GPT3_deutsch_davinci_3_04.txt,"['ich bin ein kleiner vogel', 'der sich durch die welt bewegt', 'meine flügel tragen mich hoch', 'mein herz ist voll freude und trost', 'an manchen tagen schlägt es laut', 'an anderen wiederum leise', 'doch meine seele ist stets in bewegung', 'obwohl meine flügel ruhen müssen', 'es gibt so vieles zu entdecken hier draußen', 'farbenpracht und schönheit der natur', 'und wenn die sonne untergeht am abendhimmel', 'erfüllte freude mein inneres erblickt']","['vogel', 'bewegt', 'hoch', 'trost', 'laut', 'leise', 'bewegung', 'müssen', 'draußen', 'natur', 'abendhimmel', 'erblickt']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h', 'h', 'i', 'a', 'b']",0.75
821,GPT3_deutsch_davinci_3_04.txt,"['der wind weht die vögel singen', 'das gras wogt im sommerwind', 'die sonne scheint und durch die bäume dringt', 'ein warmer lufthauch meine seele erfreut', 'ich schließe meine augen und höre zu', 'wie sich der tag so langsam verabschiedet', 'doch als es dunkel wird ist es nicht still hier draußen', 'der nachtwind trägt noch musik herein', 'die sterne leuchten hell am himmel auf', 'und geben mir kraft für einen neuen tag']","['singen', 'sommerwind', 'dringt', 'erfreut', 'zu', 'verabschiedet', 'draußen', 'herein', 'auf', 'tag']","['a', 'b', 'b', 'c', 'd', 'e', 'a', 'b', 'f', 'g']",0.7
822,GPT3_deutsch_davinci_3_04.txt,"['verloren in der nacht', 'in einem meer voller licht', 'ich suche nach dem weg', 'der mich zu dir führt', 'eine reise durch die zeit', 'die mein herz erfreut', 'doch wie soll es sein', 'wann kommst du zu mir', 'das warten ist schwer und lang', 'doch deine liebe ist stark', 'sie macht meinen tag heller und leuchten lässt sie die nacht', 'sie bringt mich immer weiter auf der suche nach dir']","['nacht', 'licht', 'weg', 'führt', 'zeit', 'erfreut', 'sein', 'mir', 'lang', 'stark', 'nacht', 'dir']","['a', 'a', 'b', 'c', 'd', 'd', 'd', 'e', 'f', 'g', 'a', 'e']",0.5833333333333334
823,GPT3_deutsch_davinci_3_04.txt,"['der tag ist kurz und die nacht so lang', 'das leben wird nie mehr so sein', 'es gibt viel zu tun doch es geht nicht schnell genug', 'ich möchte mehr erleben als ich schon gesehen hab', 'doch dann denke ich an all die schönen dinge in der welt', 'die mir helfen meine sorgen zu vergessen', 'und auch wenn manche tage hart sind und voller stress', 'so bleiben doch noch immer momente des glücks']","['lang', 'sein', 'genug', 'hab', 'welt', 'vergessen', 'stress', 'glücks']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'h']",1.0
824,GPT3_deutsch_davinci_3_04.txt,"['ich bin ein vogel ich fliege hoch', 'meine flügel sind leicht und weich', 'ich kreise um die sonne herum', 'und mein lied ist wie ein traum', 'der wind trägt mich durch den himmel hinaus', 'wo wolken schweben und sterne glitzern aus', 'die welt unter mir liegt still und friedlich da', 'ich fühle mich frei in der luft so nah']","['hoch', 'weich', 'herum', 'traum', 'hinaus', 'aus', 'da', 'nah']","['a', 'a', 'b', 'b', 'c', 'c', 'd', 'd']",0.5
825,GPT3_deutsch_davinci_3_04.txt,"['ich bin ein baum der im wind schwankt', 'der über die welt und ihre gedanken wacht', 'ich stehe hier seit vielen jahren', 'und sehe den menschen leiden und weinen', 'doch meine blätter sind stets grün', 'denn das leben ist auch in tränen noch schön', 'meine wurzeln halten mich fest im boden verwurzelt', 'mein stamm trägt mich unerschütterlich durch sturm und unruh', 'doch meine krone streck sich hoch zu den wolken empor', 'ein symbol für hoffnung ewiges licht am firmament']","['schwankt', 'wacht', 'jahren', 'weinen', 'grün', 'schön', 'verwurzelt', 'unruh', 'empor', 'firmament']","['a', 'b', 'c', 'c', 'd', 'd', 'e', 'f', 'g', 'h']",0.8
826,GPT3_deutsch_davinci_3_04.txt,"['der himmel ist so blau', 'die sonne scheint durchs fenster herein', 'ich schaue hinaus und sehe zu', 'wie der tag vorübergeht in eile', 'das licht fällt auf die blumen und bäume', 'es erhellt mein herz mit freude und glück', 'es lässt mich träumen von einer welt voller liebe', 'wo jeder mensch sich geborgen fühlt', 'doch wenn die nacht kommt in dunkler stille', 'erinnere mich an den tag mit seinem licht immer noch hier steht']","['blau', 'herein', 'zu', 'eile', 'bäume', 'glück', 'liebe', 'fühlt', 'stille', 'steht']","['a', 'b', 'c', 'd', 'e', 'f', 'e', 'g', 'd', 'd']",0.7
827,GPT3_deutsch_davinci_3_04.txt,"['verloren im nebel ich bin allein', 'niemand ist hier um mich zu sehn', 'ich schaue nach oben in den himmel', 'doch die wolken sind so dunkel und trüb', 'vor mir liegt eine lange reise', 'die mein herz erfüllt mit sehnsucht und weise', 'der wind weht über das feld hinaus', 'erinnert mich an meine vergangenheit und wie es war damals auszuhalten ohne zweifel', 'meine träume sind nun verloren gegangen', 'doch der glaube gibt mir kraft weiterzugehen', 'gottes liebe ist unendlich groß sie schenkt mir trost in jeder not']","['allein', 'sehn', 'himmel', 'trüb', 'reise', 'weise', 'hinaus', 'zweifel', 'gegangen', 'weiterzugehen', 'not']","['a', 'b', 'c', 'd', 'e', 'e', 'f', 'c', 'b', 'b', 'g']",0.6363636363636364
828,GPT3_deutsch_davinci_3_04.txt,"['die welt ist so schön', 'doch manchmal auch grausam', 'es gibt viel freude und glück', 'aber auch kummer und leid', 'der tag hat seine sonne', 'und die nacht ihren mond', 'das licht für uns zu leuchten beginnt', 'wenn wir es am dringendsten brauchen können', 'viele farben erhellen den himmel', 'und jeder tag bringt neue hoffnung hervor', 'es ist ein geschenk des lebens ein gedanke an das morgen']","['schön', 'grausam', 'glück', 'leid', 'sonne', 'mond', 'beginnt', 'können', 'himmel', 'hervor', 'morgen']","['a', 'b', 'c', 'd', 'e', 'f', 'a', 'e', 'g', 'h', 'e']",0.7272727272727273
829,GPT3_deutsch_davinci_3_04.txt,"['der tag ist schön und warm', 'die sonne scheint auf mich herab', 'ich fühle mich so lebendig und frei', 'als ob die welt mein zu hause wäre', 'meine seele ist erfüllt von freude', 'mein herz voller liebe und glück', 'ich bin dankbar für diesen tag', 'für alles was er mir bringen mag']","['warm', 'herab', 'frei', 'wäre', 'freude', 'glück', 'tag', 'mag']","['a', 'b', 'c', 'b', 'd', 'e', 'f', 'f']",0.75
830,GPT3_deutsch_davinci_3_04.txt,"['es ist die nacht so schwarz und still', 'die welt schläft ein der mond ist kühl', 'der wind weht leise durch die bäume', 'und bringt uns in eine and re traumwelt hinein', 'das licht des mondes erhellt den weg', 'wir gehen gemeinsam hand in hand ins land der träume', 'doch plötzlich steh n wir vor dem meer', 'es ist so unendlich weit und tief es hat keinen rand mehr seh n', 'die wellen rauschen an das ufer heran sie singen uns ein lied von freiheit an', 'der himmel über uns funkelt hell und klar als ob er uns zuflüstern möchte sei stark']","['still', 'kühl', 'bäume', 'hinein', 'weg', 'träume', 'meer', 'n', 'an', 'stark']","['a', 'b', 'c', 'd', 'e', 'c', 'f', 'g', 'g', 'h']",0.8
831,GPT3_deutsch_davinci_3_04.txt,"['ich schaue in den himmel', 'der so weit und blau ist', 'die wolken ziehen vorüber', 'die sonne wärmt mein herz', 'ich fühle mich geborgen', 'so als ob nichts passieren kann', 'der wind streift über das gras', 'und die vögel singen ihr lied', 'es ist eine welt der freiheit und des friedens hier draußen', 'durch die bäume sehe ich einen see glitzern im licht der sonne', 'ein ort an dem man sich erholen kann von all dem stress des alltags', 'ich atme tief ein und genieße dieses gefühl der ruhe und gelassenheit']","['himmel', 'ist', 'vorüber', 'herz', 'geborgen', 'kann', 'gras', 'lied', 'draußen', 'sonne', 'alltags', 'gelassenheit']","['a', 'b', 'c', 'd', 'e', 'f', 'd', 'g', 'e', 'h', 'd', 'i']",0.75
832,GPT3_deutsch_davinci_3_04.txt,"['der sonnenuntergang er ist so schön', 'er färbt den himmel in ein rot', 'es ist ein bild voller harmonie', 'das uns daran erinnert es gibt noch hoffnung', 'die nacht bricht an und die sterne leuchten hell', 'sie sind wie diamanten am dunklen himmelszelt', 'eine welt voller schönheit und freude entsteht hier auf erden', 'ein gefühl der liebe breitet sich aus im ganzen land', 'doch was bleibt nach dem sonnenuntergang', 'die erinnerung an die schöne zeit des tages', 'an all die momente der freude und des glücks', 'sie werden uns stets begleiten bis ans ende unserer tage']","['schön', 'rot', 'harmonie', 'hoffnung', 'hell', 'himmelszelt', 'erden', 'land', 'sonnenuntergang', 'tages', 'glücks', 'tage']","['a', 'b', 'c', 'd', 'e', 'e', 'a', 'f', 'd', 'g', 'h', 'g']",0.6666666666666666
833,GPT3_deutsch_davinci_3_04.txt,"['der herbst ist da die blätter fallen', 'die farben sind so schön und bunt', 'es wird kühl der wind weht stetig', 'doch meine seele fühlt sich erfrischt und gesund', 'der regen prasselt auf das dach', 'und die vögel zwitschern in den bäumen hoch oben', 'es riecht nach erde und frischem gras', 'ein gefühl von freiheit macht mich glücklich und lässt mich lachen', 'die sonne geht unter am horizont entlang', 'und ein letztes mal leuchten die farben des herbsts noch heller als sonst', 'es ist eine magische zeit voller wunder']","['fallen', 'bunt', 'stetig', 'gesund', 'dach', 'oben', 'gras', 'lachen', 'entlang', 'sonst', 'wunder']","['a', 'b', 'c', 'b', 'a', 'a', 'd', 'a', 'e', 'd', 'f']",0.5454545454545454
834,GPT3_deutsch_davinci_3_04.txt,"['ich bin ein vogel der fliegt hoch', 'meine flügel sind stark und weit', 'ich schwebe über den himmel blau', 'und die welt ist mein zuhause', 'es gibt so viel zu sehen hier oben', 'so viele farben und formen', 'die welt unter mir ist wunderschön', 'es macht mich glücklich bis ins mark', 'doch manche tage sind traurig für mich', 'ich kann nicht mehr fliegen so hoch', 'doch dann erinnere ich mich an alles gute', 'die freiheit des fliegens es lohnt sich immer']","['hoch', 'weit', 'blau', 'zuhause', 'oben', 'formen', 'wunderschön', 'mark', 'mich', 'hoch', 'gute', 'immer']","['a', 'b', 'c', 'd', 'e', 'e', 'f', 'g', 'a', 'a', 'd', 'g']",0.5833333333333334
835,GPT3_deutsch_davinci_3_04.txt,"['der tag war schön und warm', 'der himmel blau und klar', 'die sonne schien auf uns herab', 'wir waren glücklich und waren froh', 'doch plötzlich änderte sich alles', 'ein gewitter brach los in der nacht', 'es donnerte lauter als je zuvor', 'und es regnete ohne pause fort', 'wir rannten nach hause eilends hinfort', 'um uns vor dem regen zu bewahren', 'doch dann sahen wir den regenbogen leuchten er strahlte hell am dunklen morgenhimmel']","['warm', 'klar', 'herab', 'froh', 'alles', 'nacht', 'zuvor', 'fort', 'hinfort', 'bewahren', 'morgenhimmel']","['a', 'a', 'b', 'c', 'd', 'e', 'f', 'f', 'f', 'a', 'g']",0.6363636363636364
836,GPT3_deutsch_davinci_3_04.txt,"['der frühling ist da die welt erwacht zum leben', 'die bäume blühen und die vögel singen', 'das gras wird grüner und der himmel heller', 'die sonne lächelt auf uns herab', 'wir fühlen uns lebendig als ob alles neu wäre', 'der frühling hat uns alle verzaubert']","['leben', 'singen', 'heller', 'herab', 'wäre', 'verzaubert']","['a', 'a', 'b', 'b', 'b', 'c']",0.5
837,GPT3_deutsch_davinci_3_04.txt,"['es ist die zeit in der die sonne scheint', 'das licht erhellt den tag und alle sind bereit', 'der frühling kommt mit neuen blättern und blumen', 'die welt wird bunt und jeder fühlt sich wohl darin', 'die bienen summen um uns herum es ist ein schöner traum', 'wir hören vogelgezwitscher im winde wehen', 'und alles was man tut machts noch schöner heut', 'es ist eine freude zu sehn so viel schönheit auf erden', 'unser glück liegt in den kleinen dingen des lebens', 'es gibts keinen grund mehr zur sorge oder besorgnis', 'die natur schenkt uns ihr geschenk ein gedicht voll liebe']","['scheint', 'bereit', 'blumen', 'darin', 'traum', 'wehen', 'heut', 'erden', 'lebens', 'besorgnis', 'liebe']","['a', 'a', 'b', 'c', 'd', 'b', 'e', 'b', 'f', 'f', 'g']",0.6363636363636364
838,GPT3_deutsch_davinci_3_04.txt,"['der tag ist kurz die nacht so lang', 'die sterne leuchten hell und prang', 'das licht verblasst der wind erwacht', 'es ist ein neuer morgen gemacht', 'der himmel strahlt in tiefem blau', 'die sonne lässt den tag entstehn', 'es wird schon bald die dämmerung sein und dann geht auch sie unterwegs hinweg', 'doch was bleibt am ende stehn eine erinnerung an einen traum der uns niemals mehr verlässt und immer bei uns weilt']","['lang', 'prang', 'erwacht', 'gemacht', 'blau', 'entstehn', 'hinweg', 'weilt']","['a', 'a', 'b', 'b', 'c', 'd', 'e', 'f']",0.75
839,GPT3_deutsch_davinci_3_04.txt,"['ich liebe die nacht', 'wenn alles schläft und still ist', 'die sterne funkeln hell', 'die luft ist kühl und frisch', 'es gibt kein licht in der dunkelheit', 'aber das macht mir nichts aus', 'diese stille schenkt mir frieden', 'all meine sorgen sind weggeflogen', 'der mond erhellt meinen weg', 'er lässt mich niemals allein sein', 'die nacht ist einfach wunderbar', 'sie bringet mich zur ruhe und einsamkeit']","['nacht', 'ist', 'hell', 'frisch', 'dunkelheit', 'aus', 'frieden', 'weggeflogen', 'weg', 'sein', 'wunderbar', 'einsamkeit']","['a', 'b', 'c', 'd', 'e', 'f', 'g', 'g', 'h', 'i', 'j', 'e']",0.8333333333333334
840,GPT3_deutsch_davinci_3_04.txt,"['gedanken schweifen durch die nacht', 'verborgene sehnsucht in meinem herzen', 'ein lied erklingt im wind', 'die welt ist still und doch so voller leben', 'der mond scheint hell am himmel', 'seine strahlen sind wie eine berührung', 'ich spüre die ewigkeit der zeit', 'mein herz ist voll von hoffnung und liebe', 'stille momente des friedens erfüllen mich', 'das gefühl der freiheit lässt mich fliegen', 'die sterne strahlen über mir auf meiner reise ins unbekannte hinaus', 'ich bin bereit für neue abenteuer und erfahrungen']","['nacht', 'herzen', 'wind', 'leben', 'himmel', 'berührung', 'zeit', 'liebe', 'mich', 'fliegen', 'hinaus', 'erfahrungen']","['a', 'b', 'c', 'b', 'd', 'e', 'f', 'g', 'h', 'b', 'a', 'b']",0.6666666666666666
841,GPT3_deutsch_davinci_3_04.txt,"['kommst du zu mir mein liebster', 'so wie der wind über die felder streift', 'dann können wir uns in den armen halten', 'und unser glück gemeinsam erleben', 'du bist das licht in meinem leben', 'das mich trägt und niemals verlässt', 'ich bin so voller freude und glückseligkeit', 'doch manchmal ist es auch schwer zu verstehen', 'warum die welt so grausam sein kann', 'aber eines weiß ich ganz genau du bist bei mir immerzu']","['liebster', 'streift', 'halten', 'erleben', 'leben', 'verlässt', 'glückseligkeit', 'verstehen', 'kann', 'immerzu']","['a', 'b', 'c', 'c', 'c', 'b', 'b', 'c', 'd', 'e']",0.5
